code,title,department,category,tags,au,credit,level,crossRecognition,courseNo,"대체과목
(재수강)",학과(한국어),분류(한국어),과정구분(한국어)
BAF.50000,금융윤리와 사회책임,BAF,MR,,0 ,2 ,GR,N,50000 ,"[BAF.50000],BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,BAF.50000,FMB.50055,FMB.50055,FMB.50055,FMB.50055,FMB.50055",금융MBA,전공필수,석/박사과정
BAF.50001,기업재무,BAF,MR,,0 ,3 ,GR,N,50001 ,"[BAF.50001],BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,BAF.50001,EMB.50061,EMB.50061,EMB.50061,EMB.50061,EMB.50061,FMB.50001,FMB.50001,FMB.50001,FMB.50001,FMB.50001,IM.50015,IM.50015,IM.50015,IM.50015,IM.50015,MGT.50061,MGT.50061,MGT.50061,MGT.50061,MGT.50061,PMB.50061,PMB.50061,PMB.50061,PMB.50061,PMB.50061,SMB.50061,SMB.50061,SMB.50061,SMB.50061,SMB.50061",금융MBA,전공필수,석/박사과정
BAF.50002,재무회계,BAF,MR,,0 ,3 ,GR,N,50002 ,"[BAF.50002],BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,BAF.50002,FE.50006,FE.50006,FE.50006,FE.50006,FE.50006,FMB.50002,FMB.50002,FMB.50002,FMB.50002,FMB.50002,MGT.50060,MGT.50060,MGT.50060,MGT.50060,MGT.50060,PMB.50060,PMB.50060,PMB.50060,PMB.50060,PMB.50060,SMB.50060,SMB.50060,SMB.50060,SMB.50060,SMB.50060",금융MBA,전공필수,석/박사과정
BAF.50004,투자분석,BAF,MR,,0 ,3 ,GR,N,50004 ,"[BAF.50004],BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,BAF.50004,FMB.50012,FMB.50012,FMB.50012,FMB.50012,FMB.50012,MGT.50063,MGT.50063,MGT.50063,MGT.50063,MGT.50063,PMB.50063,PMB.50063,PMB.50063,PMB.50063,PMB.50063",금융공학프로그램,전공필수,석/박사과정
BAF.50006,금융 프로그래밍,BAF,MR,,0 ,2 ,GR,N,50006 ,"[BAF.50006],BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,BAF.50006,FMB.50051,FMB.50051,FMB.50051,FMB.50051,FMB.50051",금융MBA,전공필수,석/박사과정
BAF.50007,금융 데이터베이스,BAF,MR,,0 ,2 ,GR,N,50007 ,"[BAF.50007],BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,BAF.50007,FMB.50052,FMB.50052,FMB.50052,FMB.50052,FMB.50052",금융MBA,전공필수,석/박사과정
BAF.50008,금융해석학,BAF,MR,,0 ,2 ,GR,N,50008 ,"[BAF.50008],[BAF.50019],BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50008,BAF.50012,FE.50001,FE.50001,FE.50001,FE.50001,FE.50001",금융공학프로그램,전공필수,석/박사과정
BAF.50009,투자 및 자산가격결정의 근본원리,BAF,MR,,0 ,2 ,GR,N,50009 ,"[BAF.50009],BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,BAF.50009,FE.50003,FE.50003,FE.50003,FE.50003,FE.50003",금융전문대학원,전공필수,석/박사과정
BAF.50010,채권분석,BAF,MR,,0 ,2 ,GR,N,50010 ,"[BAF.50010],BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,BAF.50010,FE.50004,FE.50004,FE.50004,FE.50004,FE.50004",금융공학프로그램,전공필수,석/박사과정
BAF.50011,파생상품 개론,BAF,MR,,0 ,2 ,GR,N,50011 ,"[BAF.50011],BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,BAF.50011,FE.50005,FE.50005,FE.50005,FE.50005,FE.50005",금융공학프로그램,전공필수,석/박사과정
BAF.50012,금융해석학응용,BAF,MR,,0 ,2 ,GR,N,50012 ,"[BAF.50012],[BAF.50019],BAF.50008,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,BAF.50012,FE.50011,FE.50011,FE.50011,FE.50011,FE.50011",금융공학프로그램,전공필수,석/박사과정
BAF.50014,금융공학 프로그래밍 II,BAF,MR,,0 ,2 ,GR,N,50014 ,"[BAF.50014],BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,BAF.50014,FE.50010,FE.50010,FE.50010,FE.50010,FE.50010",금융공학프로그램,전공필수,석/박사과정
BAF.50015,금융공학 프로그래밍Ⅲ,BAF,MR,,0 ,3 ,GR,N,50015 ,"[BAF.50015],BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,BAF.50015,FE.50038,FE.50038,FE.50038,FE.50038,FE.50038",금융공학프로그램,전공필수,석/박사과정
BAF.50016,전산금융,BAF,GE,,0 ,3 ,GR,N,50016 ,"[BAF.50016],BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,FE.50039,FE.50039,FE.50039,FE.50039,FE.50039",금융공학프로그램,선택(석/박사),석/박사과정
BAF.50016,전산금융,BAF,MR,,0 ,3 ,GR,N,50016 ,"[BAF.50016],BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,BAF.50016,FE.50039,FE.50039,FE.50039,FE.50039,FE.50039",금융공학프로그램,전공필수,석/박사과정
BAF.50017,금융공학 연구방법Ⅰ,BAF,MR,특강,0 ,2 ,GR,N,50017 ,,금융공학프로그램,전공필수,석/박사과정
BAF.50018,금융공학 연구방법Ⅱ,BAF,MR,특강,0 ,2 ,GR,N,50018 ,,금융공학프로그램,전공필수,석/박사과정
BAF.50019,금융해석학,BAF,MR,,0 ,3 ,GR,N,50019 ,"[BAF.50019],BAF.50008,BAF.50012",금융공학프로그램,전공필수,석/박사과정
BAF.50021,디지털금융 프로그래밍,BAF,MR,,0 ,3 ,GR,N,50021 ,"BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021,BAF.50021",디지털금융MBA,전공필수,석/박사과정
BAF.50022,금융 데이터 애널리틱스,BAF,MR,,0 ,3 ,GR,N,50022 ,"BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022,BAF.50022",디지털금융MBA,전공필수,석/박사과정
BAF.50023,금융 데이터 마이닝,BAF,MR,,0 ,2 ,GR,N,50023 ,"BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023,BAF.50023",디지털금융MBA,전공필수,석/박사과정
BAF.50024,핀테크창업과 신사업개발,BAF,MR,,0 ,2 ,GR,N,50024 ,"BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024,BAF.50024",디지털금융MBA,전공필수,석/박사과정
BAF.50025,디지털금융 사례분석과 사업개발,BAF,MR,,0 ,2 ,GR,N,50025 ,"BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025,BAF.50025",디지털금융MBA,전공필수,석/박사과정
BAF.60000,고급기업재무론,BAF,MR,,0 ,3 ,GR,N,60000 ,"[BAF.60000],BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,BAF.60000,FMB.50013,FMB.50013,FMB.50013,FMB.50013,FMB.50013",금융MBA,전공필수,석/박사과정
BAF.60003,선물및옵션,BAF,MR,,0 ,3 ,GR,N,60003 ,"[BAF.60003],BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,FMB.50010,FMB.50010,FMB.50010,FMB.50010,FMB.50010,FMB.50011,FMB.50011,FMB.50011,FMB.50011,FMB.50011,MGT.50069,MGT.50069,MGT.50069,MGT.50069,MGT.50069,PMB.50069,PMB.50069,PMB.50069,PMB.50069,PMB.50069",금융공학프로그램,전공필수,석/박사과정
BAF.60003,선물및옵션,BAF,GE,,0 ,3 ,GR,N,60003 ,"[BAF.60003],BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,BAF.60003,FMB.50010,FMB.50010,FMB.50010,FMB.50010,FMB.50010,FMB.50011,FMB.50011,FMB.50011,FMB.50011,FMB.50011,MGT.50069,MGT.50069,MGT.50069,MGT.50069,MGT.50069,PMB.50069,PMB.50069,PMB.50069,PMB.50069,PMB.50069",금융전문대학원,선택(석/박사),석/박사과정
BAF.60004,금융경제의 미시분석,BAF,GE,,0 ,2 ,GR,N,60004 ,"[BAF.60004],BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,BAF.60004,FMB.50056,FMB.50056,FMB.50056,FMB.50056,FMB.50056",금융MBA,선택(석/박사),석/박사과정
BAF.60005,금융환경과 거시경제,BAF,GE,,0 ,2 ,GR,N,60005 ,"[BAF.60005],BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,BAF.60005,FMB.50057,FMB.50057,FMB.50057,FMB.50057,FMB.50057",금융MBA,선택(석/박사),석/박사과정
BAF.60006,금융법,BAF,GE,,0 ,2 ,GR,N,60006 ,"[BAF.60006],BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,BAF.60006,FMB.50058,FMB.50058,FMB.50058,FMB.50058,FMB.50058",금융MBA,선택(석/박사),석/박사과정
BAF.60008,기업인수와합병,BAF,GE,,0 ,3 ,GR,N,60008 ,"[BAF.60008],BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60008,BAF.60077,BAF.60077,BAF.60077,BAF.60077,FMB.60001,FMB.60001,FMB.60001,FMB.60001,FMB.60001,FMB.60012,FMB.60012,FMB.60012,FMB.60012,FMB.60012,MGT.60061,MGT.60061,MGT.60061,MGT.60061,MGT.60061,PMB.60061,PMB.60061,PMB.60061,PMB.60061,PMB.60061",금융MBA,선택(석/박사),석/박사과정
BAF.60011,벤처투자,BAF,GE,,0 ,2 ,GR,N,60011 ,"[BAF.60011],BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,BAF.60011,FE.50063,FE.50063,FE.50063,FE.50063,FE.50063,FMB.60010,FMB.60010,FMB.60010,FMB.60010,FMB.60010",금융MBA,선택(석/박사),석/박사과정
BAF.60012,사모투자,BAF,GE,,0 ,2 ,GR,N,60012 ,"[BAF.60012],BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,BAF.60012,FE.50073,FE.50073,FE.50073,FE.50073,FE.50073,FMB.60011,FMB.60011,FMB.60011,FMB.60011,FMB.60011",디지털금융MBA,선택(석/박사),석/박사과정
BAF.60013,기업지배구조,BAF,GE,,0 ,2 ,GR,N,60013 ,"[BAF.60013],BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,BAF.60013,FMB.60007,FMB.60007,FMB.60007,FMB.60007,FMB.60007",금융MBA,선택(석/박사),석/박사과정
BAF.60014,기업구조조정론,BAF,GE,,0 ,2 ,GR,N,60014 ,"[BAF.60014],BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,BAF.60014,FMB.60095,FMB.60095,FMB.60095,FMB.60095,FMB.60095",금융MBA,선택(석/박사),석/박사과정
BAF.60016,채권론,BAF,GE,,0 ,3 ,GR,N,60016 ,"[BAF.60016],BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,BAF.60016,MGT.60064,MGT.60064,MGT.60064,MGT.60064,MGT.60064,PMB.60064,PMB.60064,PMB.60064,PMB.60064,PMB.60064",금융MBA,선택(석/박사),석/박사과정
BAF.60017,화폐와 금융,BAF,GE,,0 ,3 ,GR,N,60017 ,"[BAF.60017],BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,BAF.60017,FMB.60005,FMB.60005,FMB.60005,FMB.60005,FMB.60005,MGT.50066,MGT.50066,MGT.50066,MGT.50066,MGT.50066",금융MBA,선택(석/박사),석/박사과정
BAF.60018,은행경영,BAF,GE,,0 ,2 ,GR,N,60018 ,"[BAF.60018],BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,BAF.60018,FMB.60006,FMB.60006,FMB.60006,FMB.60006,FMB.60006",디지털금융MBA,선택(석/박사),석/박사과정
BAF.60019,금융기관론,BAF,GE,,0 ,3 ,GR,N,60019 ,"[BAF.60019],BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,BAF.60019,MGT.50067,MGT.50067,MGT.50067,MGT.50067,MGT.50067",금융전문대학원,선택(석/박사),석/박사과정
BAF.60020,금융기관 경영전략,BAF,GE,,0 ,2 ,GR,N,60020 ,"[BAF.60020],BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,BAF.60020,FMB.60008,FMB.60008,FMB.60008,FMB.60008,FMB.60008",금융MBA,선택(석/박사),석/박사과정
BAF.60021,국제재무론,BAF,GE,,0 ,2 ,GR,N,60021 ,"[BAF.60021],BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,BAF.60021,FMB.60013,FMB.60013,FMB.60013,FMB.60013,FMB.60013",금융MBA,선택(석/박사),석/박사과정
BAF.60022,국제금융시장,BAF,GE,,0 ,2 ,GR,N,60022 ,"[BAF.60022],BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,BAF.60022,FMB.60016,FMB.60016,FMB.60016,FMB.60016,FMB.60016",금융MBA,선택(석/박사),석/박사과정
BAF.60023,외환시장과 외환정책,BAF,GE,,0 ,2 ,GR,N,60023 ,"[BAF.60023],BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,BAF.60023,FMB.60088,FMB.60088,FMB.60088,FMB.60088,FMB.60088",금융MBA,선택(석/박사),석/박사과정
BAF.60024,보험과 위험의 원리,BAF,GE,,0 ,2 ,GR,N,60024 ,"[BAF.60024],BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,BAF.60024,FE.50018,FE.50018,FE.50018,FE.50018,FE.50018,FMB.60009,FMB.60009,FMB.60009,FMB.60009,FMB.60009",금융MBA,선택(석/박사),석/박사과정
BAF.60025,재무사례분석,BAF,GE,,0 ,2 ,GR,N,60025 ,"BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025,BAF.60025",금융MBA,선택(석/박사),석/박사과정
BAF.60027,포트폴리오 최적화 및 운영,BAF,GE,,0 ,2 ,GR,N,60027 ,"[BAF.60027],BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,BAF.60027,FE.50013,FE.50013,FE.50013,FE.50013,FE.50013",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60028,이자율 기간구조,BAF,GE,,0 ,2 ,GR,N,60028 ,"[BAF.60028],BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,BAF.60028,FE.50014,FE.50014,FE.50014,FE.50014,FE.50014",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60029,고급파생상품,BAF,GE,,0 ,2 ,GR,N,60029 ,"[BAF.60029],BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,BAF.60029,FE.50015,FE.50015,FE.50015,FE.50015,FE.50015",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60030,경제시장지표 분석 및 예측,BAF,GE,,0 ,2 ,GR,N,60030 ,"[BAF.60030],BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,BAF.60030,FE.50017,FE.50017,FE.50017,FE.50017,FE.50017",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60033,시뮬레이션 방법론,BAF,GE,,0 ,2 ,GR,N,60033 ,"[BAF.60033],BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,BAF.60033,FE.50021,FE.50021,FE.50021,FE.50021,FE.50021",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60034,고급금융계량분석,BAF,GE,,0 ,2 ,GR,N,60034 ,"[BAF.60034],BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,BAF.60034,FE.50022,FE.50022,FE.50022,FE.50022,FE.50022",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60035,부동산 투자론,BAF,GE,,0 ,2 ,GR,N,60035 ,"[BAF.60035],[BAF.60069],BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60035,BAF.60051,FE.50023,FE.50023,FE.50023,FE.50023,FE.50023",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60036,이자율 파생상품,BAF,GE,,0 ,2 ,GR,N,60036 ,"[BAF.60036],BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,BAF.60036,FE.50024,FE.50024,FE.50024,FE.50024,FE.50024",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60037,파생상품 운용,BAF,GE,,0 ,2 ,GR,N,60037 ,"[BAF.60037],BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,BAF.60037,FE.50025,FE.50025,FE.50025,FE.50025,FE.50025",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60039,증권분석 및 거래전략,BAF,GE,,0 ,2 ,GR,N,60039 ,"[BAF.60039],BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,BAF.60039,FE.50027,FE.50027,FE.50027,FE.50027,FE.50027,FMB.60014,FMB.60014,FMB.60014,FMB.60014,FMB.60014",금융MBA,선택(석/박사),석/박사과정
BAF.60040,금융시장리스크관리,BAF,GE,,0 ,2 ,GR,N,60040 ,"[BAF.60040],BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,BAF.60040,FE.50028,FE.50028,FE.50028,FE.50028,FE.50028",디지털금융MBA,선택(석/박사),석/박사과정
BAF.60041,금융수치해석기법,BAF,GE,,0 ,2 ,GR,N,60041 ,"[BAF.60041],BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,BAF.60041,FE.50031,FE.50031,FE.50031,FE.50031,FE.50031",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60042,금융시계열분석,BAF,GE,,0 ,2 ,GR,N,60042 ,"[BAF.60042],BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,BAF.60042,FE.50032,FE.50032,FE.50032,FE.50032,FE.50032",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60043,행태재무론,BAF,GE,,0 ,2 ,GR,N,60043 ,"[BAF.60043],BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,BAF.60043,FE.50033,FE.50033,FE.50033,FE.50033,FE.50033",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60044,신용리스크모형 및 신용파생상품,BAF,GE,,0 ,2 ,GR,N,60044 ,"[BAF.60044],BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,BAF.60044,FE.50034,FE.50034,FE.50034,FE.50034,FE.50034",금융공학프로그램,선택(석/박사),석/박사과정
BAF.60045,파생상품 거래전략,BAF,GE,,0 ,2 ,GR,N,60045 ,"[BAF.60045],BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,BAF.60045,FE.50035,FE.50035,FE.50035,FE.50035,FE.50035",금융공학프로그램,선택(석/박사),석/박사과정
